  #     XBIN        YBIN       VEL       ER_VEL      SIG       ER_SIG
180     3.2000    -2.4000  1737.3022     2.1262   191.2106     3.4249
181     3.2000    -1.6000  1760.0908     1.8695   191.7191     3.7578
182     3.2000    -0.8000  1775.9730     1.8041   191.3507     4.2248
183     3.2000     0.0000  1808.4506     1.8385   181.6714     4.4335
184     3.2000     0.8000  1839.3245     2.0546   186.0471     4.4015
185     3.2000     1.6000  1856.5485     2.4368   184.5966     5.2769
186     3.2000     2.4000  1885.7817     3.0183   170.4197     5.8408
187     3.2000     3.2000  1901.3578     3.5003   177.7307     5.9630
188     3.2000     4.0000  1923.2614     4.6370   153.9415    13.5879
189     3.2000     4.8000  1932.7341     5.3038   158.8264    10.2805
190     3.2000     5.6000  1945.5289     5.4561   161.2302     8.6675
191     4.0000    -8.8000  1697.3297     4.7958   130.7267     9.7387
192     4.0000    -8.0000  1695.5439     8.6454   145.9556    15.2873
193     4.0000    -7.2000  1692.2509     5.2508   142.9611     7.5814
194     4.0000    -6.4000  1689.2578     6.1918   145.5526    11.6874
195     4.0000    -5.6000  1677.9062     5.5552   140.6494    10.0549
196     4.0000    -4.8000  1675.6724     5.7689   148.0359     9.9656
197     4.0000    -4.0000  1693.6723     3.8796   161.2691     6.0289
198     4.0000    -3.2000  1711.9504     2.6654   171.6835     3.8888
199     4.0000    -2.4000  1726.5429     2.5384   174.8708     4.3922
200     4.0000    -1.6000  1747.9255     2.2918   171.4230     4.8673
201     4.0000    -0.8000  1767.3142     2.1258   179.6270     4.8617
202     4.0000     0.0000  1810.5355     1.9861   172.5032     5.0373
203     4.0000     0.8000  1824.5365     2.1888   174.0101     5.6134
204     4.0000     1.6000  1843.8598     2.6211   190.9991     6.2593
205     4.0000     2.4000  1881.4451     3.1402   176.2642     6.6223
206     4.0000     3.2000  1892.3971     4.3819   161.8510    18.9498
207     4.0000     4.0000  1909.4015     5.0513   154.1951    16.8016
208     4.0000     4.8000  1918.6246     5.7237   156.0311    15.7124
209     4.8000    -7.2000  1686.2595     4.8483   149.2080     7.1221
210     4.8000    -6.4000  1678.9614     7.2671   132.4627    11.7192
211     4.8000    -5.6000  1676.7630     5.0768   127.7421     6.1701
212     4.8000    -4.8000  1672.2469     5.6410   143.7231    10.2138
213     4.8000    -4.0000  1681.8944     5.9435   148.5111    11.0184
214     4.8000    -3.2000  1707.6766     4.1164   166.0315     7.1316
215     4.8000    -2.4000  1719.9340     4.2741   160.7416     9.5109
216     4.8000    -1.6000  1745.5576     3.5540   153.1588     8.1380
217     4.8000    -0.8000  1766.4830     2.3513   156.1673     4.9413
218     4.8000     0.0000  1798.9896     2.3724   161.2887     5.8347
219     4.8000     0.8000  1817.7981     2.3708   173.2162     6.0888
220     4.8000     1.6000  1836.7778     2.7423   169.8459     9.6030
221     4.8000     2.4000  1868.8461     3.9102   147.1934    11.3237
222     4.8000     3.2000  1879.1319     4.9568   145.9376    12.0156
223     4.8000     4.0000  1890.2381     5.3841   141.1723    12.8869
224     5.6000    -6.4000  1683.4951     5.6670   146.9874     8.4464
225     5.6000    -5.6000  1686.6797     5.8858   148.5564     8.5781
226     5.6000    -4.8000  1686.4654     3.1115   145.4191     4.4209
227     5.6000    -4.0000  1694.4466     3.6025   148.3373     6.0304
228     5.6000    -3.2000  1714.4154     3.7962   154.9797     8.3563
229     5.6000    -2.4000  1728.3750     3.4804   156.6339     8.1675
230     5.6000    -1.6000  1752.6940     3.0598   154.7712     8.2931
231     5.6000    -0.8000  1769.2721     2.7693   157.2653     6.7396
232     5.6000     0.0000  1786.0644     3.2609   155.7573     8.2551
233     5.6000     0.8000  1820.5196     2.7624   165.3480     7.0296
234     5.6000     1.6000  1842.8146     3.5231   162.0827    13.7692
235     5.6000     2.4000  1860.9288     3.9897   147.2043     9.3555
236     5.6000     3.2000  1870.5134     4.7415   154.1623    14.0821
237     6.4000    -5.6000  1691.6181     7.2590   155.5043    12.5062
238     6.4000    -4.8000  1700.5336     3.7948   149.5860     6.2242
239     6.4000    -4.0000  1700.7928     6.8230   144.6114    11.7148
240     6.4000    -3.2000  1715.5035     4.3936   136.1470     7.9830
241     6.4000    -2.4000  1738.6651     4.4550   141.8749    12.6002
242     6.4000    -1.6000  1750.6643     4.6969   150.0964    10.5334
243     6.4000    -0.8000  1774.0280     3.0158   156.1949     7.0367
244     6.4000     0.0000  1799.8005     3.0922   151.4864     8.9334
245     6.4000     0.8000  1820.1123     3.0309   160.5578     9.5941
246     6.4000     1.6000  1832.0916     3.9662   154.0392    13.4796
247     7.2000    -4.0000  1697.0390     5.2636   129.0898     5.5647
248     7.2000    -3.2000  1716.6835     5.8620   130.8061     7.4775
249     7.2000    -2.4000  1746.3448     4.4594   151.9129    11.3075
250     7.2000    -1.6000  1757.5574     3.0789   165.8372     6.9191
251     7.2000    -0.8000  1782.1214     3.3876   159.1429    12.0394
252     7.2000     0.0000  1809.0358     3.7828   146.3482    13.0574
253     8.0000    -3.2000  1725.4818     6.0786   138.0404    10.1452
254     8.0000    -2.4000  1736.5240     4.3098   136.7381     7.6541
255    -5.6000     1.6000  2067.6026     4.4663   147.6454     8.5812
256    -5.6000     2.4000  2066.6277     4.6544   160.4444     7.3502
257     6.4000     2.4000  1855.9641     4.7107   136.9743     8.3741
258    -6.4000     0.0000  2006.0233     7.9217   167.7012    18.2569
259    -6.4000    -0.8000  1998.9248     6.9974   148.1359    16.6903
260    -4.8000    -4.8000  1904.6450     4.7737   159.5120    10.1235
261    -4.0000    -5.6000  1882.9743     5.9075   151.8061    18.4859
262    -6.7591     0.8000  2032.4761     5.4925   152.1167    13.8850
263    -6.7906    -1.6000  1971.0830     5.7178   149.4275    12.9042
264     4.8000     4.8000  1907.8833     6.3265   143.2519    14.8372
265     5.6000     4.0000  1882.5727     5.2972   153.8436    14.4043
266    -5.6000     3.2000  2090.0429     4.4279   163.1966     6.7844
267    -5.6000    -4.0000  1918.1355     5.8353   137.1980     7.9968
268     7.2000     0.8000  1808.6380     3.4433   161.4746     7.9350
269    -3.2000    -6.4000  1855.4518     4.6839   137.2933     7.7952
270     4.0000     5.6000  1923.5859     5.7557   156.5013    13.7581
271     6.4000     3.2000  1868.6088     6.4161   135.6081    14.2398
272    -6.4000     1.6000  2063.6932     4.3286   147.4796     7.8372
273    -6.4000    -2.4000  1951.9267     7.4114   145.0844    12.2800
274     2.4000     6.4000  1954.2054     7.3331   136.9128    12.2360
275    -1.6000    -7.2000  1803.7815     4.0305   130.7512     7.0934
276     7.2000     1.6000  1821.4815     4.7391   135.6177    12.7693
277    -6.4000    -3.2000  1934.4442     5.6939   152.1152     8.2998
278    -6.4000     2.4000  2067.3811     4.9538   154.9170    10.0126
279    -4.8000    -5.6000  1882.3764     4.8478   163.9109     6.7817
280    -4.8000     4.8000  2128.9132     6.5332   134.6786     8.7198
281    -2.4000     6.4000  2075.1269     5.5524   160.8195    12.4154
282    -2.4000    -7.2000  1821.0665     4.0993   135.7121     8.3194
283     3.2000     6.4000  1953.9194     6.4580   137.2364     6.6124
284     7.2000     2.4000  1851.5239     5.6775   137.7099    13.5416
285     5.6000     4.8000  1896.7306     6.3372   145.0585    13.5905
286    -4.0000    -6.4000  1871.1443     5.1511   132.6467    10.4305
287    -5.6000    -4.8000  1901.4835     6.1763   141.5721    14.6879
